Date,Cash,Total_Portfolio_Value
2024-05-11,2109.550000000054,462868.05000000005
2024-05-12,2109.550000000054,463036.05000000005
2024-05-13,1682.0500000000538,463648.05000000005
2024-05-14,1682.0500000000538,463936.05000000005
2024-05-15,1682.0500000000538,463640.55000000005
2024-05-16,1682.0500000000538,463405.05000000005
2024-05-17,1682.0500000000538,463405.05000000005
2024-05-18,1682.0500000000538,463405.05000000005
2024-05-19,600.5500000000538,465139.05000000005
2024-05-20,600.5500000000538,464851.05000000005
2024-05-21,4530.550000000054,461522.55000000005
2024-05-22,3672.550000000054,466477.05000000005
2024-05-23,1215.5500000000538,468076.05000000005
2024-05-24,1215.5500000000538,465619.05000000005
2024-05-25,1215.5500000000538,465619.05000000005
2024-05-26,1215.5500000000538,465244.05000000005
2024-05-27,1215.5500000000538,465292.05000000005
2024-05-28,1215.5500000000538,465292.05000000005
2024-05-29,1215.5500000000538,464603.55000000005
2024-05-30,194.05000000005384,465269.55000000005
2024-05-31,194.05000000005384,464248.05000000005
2024-06-01,194.05000000005384,464248.05000000005
2024-06-02,194.05000000005384,464303.55000000005
2024-06-03,194.05000000005384,464027.55000000005
2024-06-04,194.05000000005384,464077.05000000005
2024-06-05,194.05000000005384,463747.05000000005
2024-06-06,194.05000000005384,463603.05000000005
2024-06-07,194.05000000005384,463603.05000000005
2024-06-08,194.05000000005384,463603.05000000005
2024-06-09,194.05000000005384,463349.55000000005
2024-06-10,1439.0500000000538,462809.55000000005
2024-06-11,1439.0500000000538,465197.55000000005
2024-06-12,1439.0500000000538,464996.55000000005
2024-06-13,1439.0500000000538,464972.55000000005
2024-06-14,1439.0500000000538,464972.55000000005
2024-06-15,1439.0500000000538,464972.55000000005
2024-06-16,1439.0500000000538,465424.05000000005
2024-06-17,1439.0500000000538,465424.05000000005
2024-06-18,69.55000000005293,466765.05000000005
2024-06-19,69.55000000005293,465413.55000000005
2024-06-20,69.55000000005293,464993.55000000005
2024-06-21,69.55000000005293,464993.55000000005
2024-06-22,69.55000000005293,464993.55000000005
2024-06-23,69.55000000005293,464926.05000000005
2024-06-24,69.55000000005293,465047.55000000005
2024-06-25,129.55000000005293,465463.05000000005
2024-06-26,1565.050000000053,463528.05000000005
2024-06-27,1565.050000000053,464891.55000000005
2024-06-28,1565.050000000053,464891.55000000005
2024-06-29,1565.050000000053,464891.55000000005
2024-06-30,674.0500000000538,465358.05000000005
2024-07-01,674.0500000000538,465011.55000000005
2024-07-02,674.0500000000538,465877.05000000005
2024-07-03,674.0500000000538,466633.05000000005
2024-07-04,789.5500000000538,467527.05000000005
2024-07-05,789.5500000000538,467642.55000000005
2024-07-06,789.5500000000538,467642.55000000005
2024-07-07,789.5500000000538,467846.55000000005
2024-07-08,789.5500000000538,467342.55000000005
2024-07-09,543.5500000000538,467959.05000000005
2024-07-10,539.0500000000538,468356.55000000005
2024-07-11,539.0500000000538,469379.55000000005
2024-07-12,539.0500000000538,469379.55000000005
2024-07-13,539.0500000000538,469379.55000000005
2024-07-14,539.0500000000538,470416.05000000005
2024-07-15,539.0500000000538,470188.05000000005
2024-07-16,969.5500000000538,472282.05000000005
2024-07-17,779.0500000000543,474634.05000000005
2024-07-18,779.0500000000543,475429.05000000005
2024-07-19,779.0500000000543,475429.05000000005
2024-07-20,779.0500000000543,475429.05000000005
2024-07-21,5403.550000000054,471577.05000000005
2024-07-22,453.55000000005384,480874.05000000005
2024-07-23,129.55000000005384,477635.55000000005
2024-07-24,264.55000000005384,476980.05000000005
2024-07-25,264.55000000005384,477436.05000000005
2024-07-26,264.55000000005384,477436.05000000005
2024-07-27,264.55000000005384,477436.05000000005
2024-07-28,749.0500000000538,480010.05000000005
2024-07-29,749.0500000000538,479603.55000000005
2024-07-30,749.0500000000538,480659.55000000005
2024-07-31,359.05000000005384,483208.05000000005
2024-08-01,359.05000000005384,482125.05000000005
2024-08-02,359.05000000005384,482125.05000000005
2024-08-03,359.05000000005384,482125.05000000005
2024-08-04,359.05000000005384,482125.05000000005
2024-08-05,359.05000000005384,482185.05000000005
2024-08-06,1367.0500000000538,477550.05000000005
2024-08-07,1982.0500000000538,480155.55000000005
2024-08-08,1982.0500000000538,480181.05000000005
2024-08-09,1982.0500000000538,480181.05000000005
2024-08-10,1982.0500000000538,480181.05000000005
2024-08-11,1997.0500000000538,483070.05000000005
2024-08-12,1779.5500000000538,485224.05000000005
2024-08-13,609.5500000000538,486289.05000000005
2024-08-14,1215.5500000000538,486182.55000000005
2024-08-15,585.5500000000538,488480.55000000005
2024-08-16,585.5500000000538,487850.55000000005
2024-08-17,585.5500000000538,487850.55000000005
2024-08-18,585.5500000000538,486169.05000000005
2024-08-19,585.5500000000538,486169.05000000005
2024-08-20,585.5500000000538,486169.05000000005
2024-08-21,1542.5500000000538,484402.05000000005
2024-08-22,1542.5500000000538,488468.55000000005
2024-08-23,1542.5500000000538,488468.55000000005
2024-08-24,1542.5500000000538,488468.55000000005
2024-08-25,1542.5500000000538,488069.55000000005
2024-08-26,1542.5500000000538,488069.55000000005
2024-08-27,1143.5500000000538,486076.05000000005
2024-08-28,1143.5500000000538,485560.05000000005
2024-08-29,1143.5500000000538,484439.55000000005
2024-08-30,1143.5500000000538,484439.55000000005
2024-08-31,1143.5500000000538,484439.55000000005
2024-09-01,1004.0500000000538,483404.55000000005
2024-09-02,1004.0500000000538,486215.55000000005
2024-09-03,1004.0500000000538,486737.55000000005
2024-09-04,1004.0500000000538,484862.55000000005
2024-09-05,1004.0500000000538,484693.05000000005
2024-09-06,1004.0500000000538,484693.05000000005
2024-09-07,1004.0500000000538,484693.05000000005
2024-09-08,1004.0500000000538,483685.05000000005
2024-09-09,135.55000000005384,483533.55000000005
2024-09-10,525.5500000000538,481784.55000000005
2024-09-11,3278.2500000000546,478742.3500000001
2024-09-12,3278.2500000000546,482830.75000000006
2024-09-13,3278.2500000000546,482830.75000000006
2024-09-14,3278.2500000000546,482830.75000000006
2024-09-15,39.75000000005457,485491.25000000006
2024-09-16,39.75000000005457,481309.05000000005
2024-09-17,39.75000000005457,481309.05000000005
2024-09-18,39.75000000005457,481135.45000000007
2024-09-19,39.75000000005457,481135.45000000007
2024-09-20,39.75000000005457,481135.45000000007
2024-09-21,39.75000000005457,481135.45000000007
2024-09-22,39.75000000005457,481760.25000000006
2024-09-23,586.7500000000546,480015.75000000006
2024-09-24,1299.2500000000546,478878.25000000006
2024-09-25,1299.2500000000546,480199.25000000006
2024-09-26,1299.2500000000546,480238.15
2024-09-27,1299.2500000000546,480238.15
2024-09-28,1299.2500000000546,480238.15
2024-09-29,1299.2500000000546,480054.75000000006
2024-09-30,1299.2500000000546,480433.3500000001
2024-10-01,1299.2500000000546,481449.25000000006
2024-10-02,1299.2500000000546,481063.75000000006
2024-10-03,1299.2500000000546,481063.75000000006
2024-10-04,1299.2500000000546,481063.75000000006
2024-10-05,1299.2500000000546,481063.75000000006
2024-10-06,1299.2500000000546,481807.75000000006
2024-10-07,6021.250000000055,477497.25000000006
2024-10-08,300.25000000005457,487617.75000000006
2024-10-09,300.25000000005457,481827.75000000006
2024-10-10,300.25000000005457,481827.75000000006
2024-10-11,300.25000000005457,481827.75000000006
2024-10-12,300.25000000005457,481827.75000000006
2024-10-13,300.25000000005457,481827.75000000006
2024-10-14,300.25000000005457,481827.75000000006
2024-10-15,300.25000000005457,482223.75000000006
2024-10-16,435.25000000005457,482806.25000000006
2024-10-17,435.25000000005457,482964.55000000005
2024-10-18,435.25000000005457,482964.55000000005
2024-10-19,435.25000000005457,482964.55000000005
2024-10-20,435.25000000005457,482226.05000000005
2024-10-21,435.25000000005457,481601.55000000005
2024-10-22,435.25000000005457,481691.75000000006
2024-10-23,435.25000000005457,481235.25000000006
2024-10-24,1833.250000000055,479702.55000000005
2024-10-25,1833.250000000055,481100.55000000005
2024-10-26,1833.250000000055,481100.55000000005
2024-10-27,1833.250000000055,481150.75000000006
2024-10-28,1833.250000000055,481460.25000000006
2024-10-29,783.2500000000546,483252.75000000006
2024-10-30,783.2500000000546,482069.25000000006
2024-10-31,783.2500000000546,482069.25000000006
2024-11-01,783.2500000000546,482069.25000000006
2024-11-02,783.2500000000546,482069.25000000006
2024-11-03,783.2500000000546,482069.25000000006
2024-11-04,783.2500000000546,482069.25000000006
2024-11-05,4317.250000000055,478413.75000000006
2024-11-06,205.75000000005457,485973.75000000006
2024-11-07,205.75000000005457,481862.25000000006
2024-11-08,205.75000000005457,481862.25000000006
2024-11-09,205.75000000005457,481862.25000000006
2024-11-10,205.75000000005457,482786.25000000006
2024-11-11,205.75000000005457,483096.75000000006
2024-11-12,205.75000000005457,482841.75000000006
2024-11-13,205.75000000005457,482846.25000000006
2024-11-14,205.75000000005457,483135.75000000006
2024-11-15,205.75000000005457,483135.75000000006
2024-11-16,205.75000000005457,483135.75000000006
2024-11-17,205.75000000005457,483215.25000000006
2024-11-18,205.75000000005457,483215.25000000006
2024-11-19,205.75000000005457,482460.75000000006
2024-11-20,205.75000000005457,482661.75000000006
2024-11-21,205.75000000005457,482136.75000000006
2024-11-22,205.75000000005457,482136.75000000006
2024-11-23,205.75000000005457,482136.75000000006
2024-11-24,205.75000000005457,481941.75000000006
2024-11-25,205.75000000005457,482121.75000000006
2024-11-26,205.75000000005457,482400.75000000006
2024-11-27,205.75000000005457,482736.75000000006
2024-11-28,205.75000000005457,482646.75000000006
2024-11-29,205.75000000005457,482646.75000000006
2024-11-30,205.75000000005457,482646.75000000006
2024-12-01,4182.250000000055,479076.75000000006
2024-12-02,1002.2500000000546,486137.25000000006
2024-12-03,1002.2500000000546,482963.25000000006
2024-12-04,1002.2500000000546,482786.25000000006
2024-12-05,1002.2500000000546,482348.25000000006
2024-12-06,1002.2500000000546,482348.25000000006
2024-12-07,1002.2500000000546,482348.25000000006
2024-12-08,1002.2500000000546,481847.25000000006
2024-12-09,1002.2500000000546,481583.25000000006
2024-12-10,1002.2500000000546,481538.25000000006
2024-12-11,1002.2500000000546,481898.25000000006
2024-12-12,1002.2500000000546,481368.75000000006
2024-12-13,1002.2500000000546,481368.75000000006
2024-12-14,1002.2500000000546,481368.75000000006
2024-12-15,1002.2500000000546,481368.75000000006
2024-12-16,2313.2500000000546,479459.25000000006
2024-12-17,2313.2500000000546,480786.75000000006
2024-12-18,2313.2500000000546,480596.25000000006
2024-12-19,2313.2500000000546,480494.25000000006
2024-12-20,2313.2500000000546,480494.25000000006
2024-12-21,2313.2500000000546,480494.25000000006
2024-12-22,1548.2500000000546,480765.75000000006
2024-12-23,1548.2500000000546,480231.75000000006
2024-12-24,1548.2500000000546,480372.75000000006
2024-12-25,1548.2500000000546,480372.75000000006
2024-12-26,1548.2500000000546,480269.25000000006
2024-12-27,1548.2500000000546,480269.25000000006
2024-12-28,1548.2500000000546,480269.25000000006
2024-12-29,1548.2500000000546,479978.25000000006
2024-12-30,1548.2500000000546,479978.25000000006
2024-12-31,1578.2500000000546,479595.75000000006
2025-01-01,1578.2500000000546,479861.25000000006
2025-01-02,1578.2500000000546,480194.25000000006
2025-01-03,1578.2500000000546,480194.25000000006
2025-01-04,1578.2500000000546,480194.25000000006
2025-01-05,1578.2500000000546,479898.75000000006
2025-01-06,1578.2500000000546,480477.75000000006
2025-01-07,1578.2500000000546,480329.25000000006
2025-01-08,1578.2500000000546,480431.25000000006
2025-01-09,1578.2500000000546,480269.25000000006
2025-01-10,1578.2500000000546,480269.25000000006
2025-01-11,1578.2500000000546,480269.25000000006
2025-01-12,1578.2500000000546,480134.25000000006
2025-01-13,1924.7500000000546,479529.75000000006
2025-01-14,1924.7500000000546,479876.25000000006
2025-01-15,1924.7500000000546,479891.25000000006
2025-01-16,417.25000000005457,481611.75000000006
2025-01-17,417.25000000005457,480104.25000000006
2025-01-18,417.25000000005457,480104.25000000006
2025-01-19,417.25000000005457,479921.25000000006
2025-01-20,417.25000000005457,480017.25000000006
2025-01-21,417.25000000005457,479813.25000000006
2025-01-22,417.25000000005457,480209.25000000006
2025-01-23,417.25000000005457,480002.25000000006
2025-01-24,417.25000000005457,480002.25000000006
2025-01-25,417.25000000005457,480002.25000000006
2025-01-26,1527.2500000000546,478751.25000000006
2025-01-27,1527.2500000000546,479805.75000000006
2025-01-28,1527.2500000000546,480057.75000000006
2025-01-29,1527.2500000000546,480057.75000000006
2025-01-30,1527.2500000000546,480057.75000000006
2025-01-31,1527.2500000000546,480057.75000000006
2025-02-01,1527.2500000000546,480057.75000000006
2025-02-02,1527.2500000000546,480570.75000000006
2025-02-03,1527.2500000000546,480588.75000000006
2025-02-04,82.75000000005457,482144.25000000006
2025-02-05,82.75000000005457,480725.25000000006
2025-02-06,82.75000000005457,480573.75000000006
2025-02-07,82.75000000005457,480573.75000000006
2025-02-08,82.75000000005457,480573.75000000006
2025-02-09,82.75000000005457,480438.75000000006
2025-02-10,82.75000000005457,480285.75000000006
2025-02-11,82.75000000005457,480423.75000000006
2025-02-12,82.75000000005457,480452.25000000006
2025-02-13,82.75000000005457,480347.25000000006
2025-02-14,82.75000000005457,480347.25000000006
2025-02-15,82.75000000005457,480347.25000000006
2025-02-16,82.75000000005457,480600.75000000006
2025-02-17,82.75000000005457,480821.25000000006
2025-02-18,82.75000000005457,480620.25000000006
2025-02-19,82.75000000005457,480620.25000000006
2025-02-20,82.75000000005457,480554.25000000006
2025-02-21,82.75000000005457,480554.25000000006
2025-02-22,82.75000000005457,480554.25000000006
2025-02-23,82.75000000005457,480504.75000000006
2025-02-24,82.75000000005457,480554.25000000006
2025-02-25,82.75000000005457,480485.25000000006
2025-02-26,82.75000000005457,480485.25000000006
2025-02-27,82.75000000005457,481077.75000000006
2025-02-28,82.75000000005457,481077.75000000006
2025-03-01,82.75000000005457,481077.75000000006
2025-03-02,2206.7500000000546,479739.75000000006
2025-03-03,2206.7500000000546,482187.75000000006
2025-03-04,2206.7500000000546,481917.75000000006
2025-03-05,2206.7500000000546,481827.75000000006
2025-03-06,2206.7500000000546,481998.75000000006
2025-03-07,2206.7500000000546,481998.75000000006
2025-03-08,2206.7500000000546,481998.75000000006
2025-03-09,258.250000000055,483518.25000000006
2025-03-10,258.250000000055,481514.25000000006
2025-03-11,258.250000000055,481484.25000000006
2025-03-12,2812.7500000000546,479406.75000000006
2025-03-13,2812.7500000000546,481961.25000000006
2025-03-14,2812.7500000000546,481961.25000000006
2025-03-15,2812.7500000000546,481961.25000000006
2025-03-16,2812.7500000000546,481698.75000000006
2025-03-17,2812.7500000000546,481643.25000000006
2025-03-18,2812.7500000000546,481485.75000000006
2025-03-19,2812.7500000000546,481452.75000000006
2025-03-20,2812.7500000000546,481297.2
2025-03-21,2812.7500000000546,481297.2
2025-03-22,2812.7500000000546,481297.2
2025-03-23,1061.0500000000538,482648.8500000001
2025-03-24,1061.0500000000538,481055.2500000001
2025-03-25,1061.0500000000538,480596.5500000001
2025-03-26,1061.0500000000538,480951.75000000006
2025-03-27,1061.0500000000538,481029.75
2025-03-28,1061.0500000000538,481029.75
2025-03-29,1061.0500000000538,481029.75
2025-03-30,1061.0500000000538,481158.45000000007
2025-03-31,1061.0500000000538,481158.45000000007
2025-04-01,1061.0500000000538,480979.6500000001
2025-04-02,1061.0500000000538,481084.05000000005
2025-04-03,1061.0500000000538,481189.6500000001
2025-04-04,1061.0500000000538,481189.6500000001
2025-04-05,1061.0500000000538,481189.6500000001
2025-04-06,1061.0500000000538,481189.6500000001
2025-04-07,1061.0500000000538,480873.75000000006
2025-04-08,1061.0500000000538,480772.95000000007
2025-04-09,1061.0500000000538,480892.95000000007
2025-04-10,1061.0500000000538,480901.95
2025-04-11,1061.0500000000538,480901.95
2025-04-12,1061.0500000000538,480901.95
2025-04-13,1061.0500000000538,480727.6500000001
2025-04-14,1061.0500000000538,480727.6500000001
2025-04-15,1061.0500000000538,480984.75000000006
2025-04-16,1061.0500000000538,481058.25000000006
2025-04-17,1061.0500000000538,481441.0500000001
2025-04-18,1061.0500000000538,481441.0500000001
2025-04-19,1061.0500000000538,481441.0500000001
2025-04-20,1061.0500000000538,481041.1500000001
2025-04-21,1061.0500000000538,480948.1500000001
2025-04-22,1061.0500000000538,480752.55000000005
2025-04-23,1061.0500000000538,480377.55000000005
2025-04-24,1061.0500000000538,480404.8500000001
2025-04-25,1061.0500000000538,480404.8500000001
2025-04-26,1061.0500000000538,480404.8500000001
2025-04-27,1061.0500000000538,480306.1500000001
2025-04-28,1061.0500000000538,480276.45000000007
2025-04-29,22.900000000052387,481116.60000000003
2025-04-30,22.900000000052387,480054.9
2025-05-01,22.900000000052387,480054.9
2025-05-02,22.900000000052387,480054.9
2025-05-03,22.900000000052387,480054.9
2025-05-04,22.900000000052387,479923.95000000007
2025-05-05,1242.1000000000522,478490.8500000001
2025-05-06,1242.1000000000522,479691.75000000006
2025-05-07,1242.1000000000522,480072.15
2025-05-08,1242.1000000000522,480192.6000000001
2025-05-09,1242.1000000000522,480192.6000000001
2025-05-10,1242.1000000000522,480192.6000000001
2025-05-11,1952.3500000000522,480351.6000000001
2025-05-12,1952.3500000000522,481061.8500000001
2025-05-13,1952.3500000000522,480797.55000000005
2025-05-14,2372.9500000000544,479997.15
2025-05-15,2372.9500000000544,480352.3500000001
2025-05-16,2372.9500000000544,480352.3500000001
2025-05-17,2372.9500000000544,480352.3500000001
2025-05-18,2372.9500000000544,480303.6000000001
2025-05-19,2372.9500000000544,480344.55000000005
2025-05-20,2372.9500000000544,480463.65
2025-05-21,2372.9500000000544,480448.05000000005
2025-05-22,2372.9500000000544,480476.4
2025-05-23,2372.9500000000544,480476.4
2025-05-24,2372.9500000000544,480476.4
2025-05-25,2372.9500000000544,480398.4
2025-05-26,2372.9500000000544,480391.3500000001
2025-05-27,2372.9500000000544,480434.4
2025-05-28,2372.9500000000544,480455.55000000005
2025-05-29,2372.9500000000544,480455.55000000005
2025-05-30,2372.9500000000544,480455.55000000005
2025-05-31,2372.9500000000544,480455.55000000005
2025-06-01,2372.9500000000544,480455.55000000005
2025-06-02,2372.9500000000544,480454.05000000005
2025-06-03,2372.9500000000544,480397.05000000005
2025-06-04,2372.9500000000544,480340.20000000007
2025-06-05,2372.9500000000544,480366.75000000006
2025-06-06,2372.9500000000544,480366.75000000006
2025-06-07,2372.9500000000544,480366.75000000006
2025-06-08,2372.9500000000544,480272.1000000001
2025-06-09,2372.9500000000544,480308.25000000006
2025-06-10,2372.9500000000544,480387.30000000005
2025-06-11,2372.9500000000544,480408.15
2025-06-12,2372.9500000000544,480354.30000000005
2025-06-13,2372.9500000000544,480354.30000000005
2025-06-14,2372.9500000000544,480354.30000000005
2025-06-15,2372.9500000000544,480358.65
2025-06-16,2372.9500000000544,480353.4
2025-06-17,2372.9500000000544,480364.20000000007
2025-06-18,2372.9500000000544,480316.80000000005
2025-06-19,2372.9500000000544,480276.75000000006
2025-06-20,2372.9500000000544,480276.75000000006
2025-06-21,2372.9500000000544,480276.75000000006
2025-06-22,2372.9500000000544,480275.25000000006
2025-06-23,2372.9500000000544,480273.00000000006
2025-06-24,2372.9500000000544,480251.4
2025-06-25,2372.9500000000544,480230.25000000006
2025-06-26,2372.9500000000544,480261.15
2025-06-27,2372.9500000000544,480261.15
2025-06-28,2372.9500000000544,480261.15
2025-06-29,2372.9500000000544,480320.1000000001
2025-06-30,2372.9500000000544,480419.70000000007
2025-07-01,2372.9500000000544,480561.45000000007
2025-07-02,2372.9500000000544,480586.05000000005
2025-07-03,2372.9500000000544,480643.05000000005
2025-07-04,2372.9500000000544,480643.05000000005
2025-07-05,2372.9500000000544,480643.05000000005
2025-07-06,2372.9500000000544,480610.95000000007
2025-07-07,2372.9500000000544,480595.20000000007
2025-07-08,2372.9500000000544,480573.6000000001
2025-07-09,2372.9500000000544,480573.9
2025-07-10,2372.9500000000544,480705.00000000006
2025-07-11,2372.9500000000544,480705.00000000006
2025-07-12,2372.9500000000544,480705.00000000006
2025-07-13,2372.9500000000544,480909.30000000005
2025-07-14,2372.9500000000544,480835.05000000005
2025-07-15,2372.9500000000544,480942.9
2025-07-16,2672.9500000000535,480834.30000000005
2025-07-17,2672.9500000000535,481314.00000000006
2025-07-18,2672.9500000000535,481314.00000000006
2025-07-19,2672.9500000000535,481314.00000000006
2025-07-20,2672.9500000000535,481579.65
2025-07-21,1180.7500000000537,483661.5
2025-07-22,1180.7500000000537,482299.20000000007
2025-07-23,1180.7500000000537,482228.25000000006
2025-07-24,1180.7500000000537,482230.95000000007
2025-07-25,1180.7500000000537,482230.95000000007
2025-07-26,1180.7500000000537,482230.95000000007
2025-07-27,1180.7500000000537,482332.20000000007
2025-07-28,1180.7500000000537,482608.80000000005
2025-07-29,1180.7500000000537,482506.65
2025-07-30,1180.7500000000537,482261.4
2025-07-31,1180.7500000000537,482135.1000000001
2025-08-01,1180.7500000000537,482135.1000000001
2025-08-02,1180.7500000000537,482135.1000000001
2025-08-03,1180.7500000000537,481990.20000000007
2025-08-04,1180.7500000000537,482059.65
2025-08-05,1180.7500000000537,481864.65
2025-08-06,1180.7500000000537,481859.70000000007
2025-08-07,1180.7500000000537,481918.65
2025-08-08,1180.7500000000537,481918.65
2025-08-09,1180.7500000000537,481918.65
2025-08-10,1180.7500000000537,481918.65
2025-08-11,1213.9000000000533,481716.75000000006
2025-08-12,1213.9000000000533,481749.9
2025-08-13,1213.9000000000533,481749.9
2025-08-14,1213.9000000000533,481749.9
2025-08-15,1213.9000000000533,481749.9
2025-08-16,1213.9000000000533,481749.9
2025-08-17,1213.9000000000533,481749.9
2025-08-18,1213.9000000000533,481749.9
2025-08-19,1213.9000000000533,481749.9
2025-08-20,1213.9000000000533,481749.9
2025-08-21,1213.9000000000533,481749.9
2025-08-22,1213.9000000000533,481749.9
2025-08-23,1213.9000000000533,481749.9
2025-08-24,1213.9000000000533,481749.9
2025-08-25,1213.9000000000533,481749.9
2025-08-26,1213.9000000000533,481749.9
2025-08-27,1213.9000000000533,481749.9
2025-08-28,1213.9000000000533,481749.9
2025-08-29,1213.9000000000533,481749.9
2025-08-30,1213.9000000000533,481749.9
2025-08-31,1213.9000000000533,481749.9
2025-09-01,1213.9000000000533,481749.9
2025-09-02,1213.9000000000533,481749.9
2025-09-03,1213.9000000000533,481749.9
2025-09-04,1213.9000000000533,481749.9
2025-09-05,1213.9000000000533,481749.9
2025-09-06,1213.9000000000533,481749.9
2025-09-07,1213.9000000000533,481749.9
2025-09-08,1213.9000000000533,481749.9
2025-09-09,1213.9000000000533,481749.9
2025-09-10,1213.9000000000533,481749.9
2025-09-11,1213.9000000000533,481749.9
2025-09-12,1213.9000000000533,481749.9
2025-09-13,1213.9000000000533,481749.9
2025-09-14,1213.9000000000533,481749.9
2025-09-15,1213.9000000000533,481749.9
2025-09-16,1213.9000000000533,481749.9
2025-09-17,1213.9000000000533,481749.9
2025-09-18,1213.9000000000533,481749.9
2025-09-19,1213.9000000000533,481749.9
2025-09-20,1213.9000000000533,481749.9
2025-09-21,1213.9000000000533,481749.9
2025-09-22,1213.9000000000533,481749.9
2025-09-23,1213.9000000000533,481749.9
2025-09-24,1213.9000000000533,481749.9
2025-09-25,1213.9000000000533,481749.9
2025-09-26,1213.9000000000533,481749.9
2025-09-27,1213.9000000000533,481749.9
2025-09-28,1213.9000000000533,481749.9
2025-09-29,1213.9000000000533,481749.9
2025-09-30,1213.9000000000533,481749.9
2025-10-01,1213.9000000000533,481749.9
2025-10-02,1213.9000000000533,481749.9
2025-10-03,1213.9000000000533,481749.9
2025-10-04,1213.9000000000533,481749.9
2025-10-05,1213.9000000000533,481749.9
2025-10-06,1213.9000000000533,481749.9
2025-10-07,1213.9000000000533,481749.9
2025-10-08,1213.9000000000533,481749.9
2025-10-09,1213.9000000000533,481749.9
2025-10-10,1213.9000000000533,481749.9
2025-10-11,1213.9000000000533,481749.9
2025-10-12,1213.9000000000533,481749.9
2025-10-13,1213.9000000000533,481749.9
2025-10-14,1213.9000000000533,481749.9
2025-10-15,1213.9000000000533,481749.9
2025-10-16,1213.9000000000533,481749.9
2025-10-17,1213.9000000000533,481749.9
2025-10-18,1213.9000000000533,481749.9
2025-10-19,1213.9000000000533,481749.9
2025-10-20,1213.9000000000533,481749.9
2025-10-21,1213.9000000000533,481749.9
2025-10-22,1213.9000000000533,481749.9
2025-10-23,1213.9000000000533,481749.9
2025-10-24,1213.9000000000533,481749.9
2025-10-25,1213.9000000000533,481749.9
2025-10-26,1213.9000000000533,481749.9
2025-10-27,1213.9000000000533,481749.9
2025-10-28,1213.9000000000533,481749.9
2025-10-29,1213.9000000000533,481749.9
2025-10-30,1213.9000000000533,481749.9
2025-10-31,1213.9000000000533,481749.9
2025-11-01,1213.9000000000533,481749.9
2025-11-02,1213.9000000000533,481749.9
2025-11-03,1213.9000000000533,481749.9
2025-11-04,1213.9000000000533,481749.9
2025-11-05,1213.9000000000533,481749.9
2025-11-06,1213.9000000000533,481749.9
2025-11-07,1213.9000000000533,481749.9
2025-11-08,1213.9000000000533,481749.9
2025-11-09,1213.9000000000533,481749.9
2025-11-10,1213.9000000000533,481749.9
2025-11-11,1213.9000000000533,481749.9
2025-11-12,1213.9000000000533,481749.9
2025-11-13,1213.9000000000533,481749.9
2025-11-14,1213.9000000000533,481749.9
2025-11-15,1213.9000000000533,481749.9
2025-11-16,1213.9000000000533,481749.9
2025-11-17,1213.9000000000533,481749.9
2025-11-18,1213.9000000000533,481749.9
2025-11-19,1213.9000000000533,481749.9
2025-11-20,1213.9000000000533,481749.9
2025-11-21,1213.9000000000533,481749.9
2025-11-22,1213.9000000000533,481749.9
2025-11-23,1213.9000000000533,481749.9
2025-11-24,1213.9000000000533,481749.9
2025-11-25,1213.9000000000533,481749.9
2025-11-26,1213.9000000000533,481749.9
2025-11-27,1213.9000000000533,481749.9
2025-11-28,1213.9000000000533,481749.9
2025-11-29,1213.9000000000533,481749.9
2025-11-30,1213.9000000000533,481749.9
2025-12-01,1213.9000000000533,481749.9
2025-12-02,1213.9000000000533,481749.9
2025-12-03,1213.9000000000533,481749.9
2025-12-04,1213.9000000000533,481749.9
2025-12-05,1213.9000000000533,481749.9
2025-12-06,1213.9000000000533,481749.9
2025-12-07,1213.9000000000533,481749.9
2025-12-08,1213.9000000000533,481749.9
2025-12-09,1213.9000000000533,481749.9
2025-12-10,1213.9000000000533,481749.9
2025-12-11,1213.9000000000533,481749.9
2025-12-12,1213.9000000000533,481749.9
2025-12-13,1213.9000000000533,481749.9
2025-12-14,1213.9000000000533,481749.9
2025-12-15,1213.9000000000533,481749.9
2025-12-16,1213.9000000000533,481749.9
2025-12-17,1213.9000000000533,481749.9
2025-12-18,1213.9000000000533,481749.9
2025-12-19,1213.9000000000533,481749.9
2025-12-20,1213.9000000000533,481749.9
2025-12-21,1213.9000000000533,481749.9
2025-12-22,1213.9000000000533,481749.9
2025-12-23,1213.9000000000533,481749.9
2025-12-24,1213.9000000000533,481749.9
2025-12-25,1213.9000000000533,481749.9
2025-12-26,1213.9000000000533,481749.9
2025-12-27,1213.9000000000533,481749.9
2025-12-28,1213.9000000000533,481749.9
2025-12-29,1213.9000000000533,481749.9
2025-12-30,1213.9000000000533,481749.9
2025-12-31,1213.9000000000533,481749.9
2026-01-01,1213.9000000000533,481749.9
2026-01-02,1213.9000000000533,481749.9
2026-01-03,1213.9000000000533,481749.9
2026-01-04,1213.9000000000533,481749.9
2026-01-05,1213.9000000000533,481749.9
2026-01-06,1213.9000000000533,481749.9
2026-01-07,1213.9000000000533,481749.9
2026-01-08,1213.9000000000533,481749.9
2026-01-09,1213.9000000000533,481749.9
2026-01-10,1213.9000000000533,481749.9
2026-01-11,1213.9000000000533,481749.9
2026-01-12,1213.9000000000533,481749.9
2026-01-13,1213.9000000000533,481749.9
2026-01-14,1213.9000000000533,481749.9
2026-01-15,1213.9000000000533,481749.9
