Date,Stock,Action,Qty,Price,Total_Amount,Cash_In_Hand,TMS_Khata_Value,Profit_Loss,Gain_Loss_Pct,Portfolio_Value,Reason
"Apr 30, 2017",NICA,SELL,81.0,470.0,38070.0,157972.0,637720.0,-3159.0,-7.66%,795692.0,Trailing Stop (7% drop) - exactly 7.66% drop
"Jul 17, 2017",NICA,BUY,83.0,455.0,-37765.0,394436.0,363674.0,0.0,0.00%,758110.0,Trend Entry (Str: 0.03)
"Sep 04, 2017",NICA,SELL,83.0,346.0,28718.0,665298.0,55481.0,-9047.0,-23.96%,720779.0,Trailing Stop (7% drop) - exactly 27.00% drop
"Nov 30, 2017",NICA,BUY,92.0,370.0,-34040.0,495415.0,189740.0,0.0,0.00%,685155.0,Trend Entry (Str: 0.04)
"Dec 26, 2017",NICA,SELL,92.0,343.0,31556.0,187970.0,465231.0,-2484.0,-7.30%,653201.0,Trailing Stop (7% drop) - exactly 7.30% drop
"Feb 04, 2018",NICA,BUY,93.0,348.0,-32364.0,502736.0,145371.0,0.0,0.00%,648107.0,Trend Entry (Str: 0.01)
"Mar 04, 2018",NICA,SELL,93.0,334.0,31062.0,404999.0,233572.0,-1302.0,-4.02%,638571.0,Trailing Stop (7% drop) - exactly 7.22% drop
"Apr 16, 2018",NICA,BUY,97.0,324.0,-31428.0,373828.0,259840.0,0.0,0.00%,633668.0,Trend Entry (Str: 0.01)
"May 27, 2018",NICA,SELL,97.0,329.0,31913.0,430993.0,194490.0,485.0,1.54%,625483.0,Trailing Stop (7% drop) - exactly 7.58% drop
"Aug 28, 2018",NICA,BUY,92.0,325.0,-29900.0,138915.0,462403.0,0.0,0.00%,601318.0,Trend Entry (Str: 0.04)
"Nov 04, 2018",NICA,SELL,92.0,413.0,37996.0,238626.0,366989.0,8096.0,27.08%,605615.0,Trailing Stop (7% drop) - exactly 8.22% drop
"Jan 14, 2019",NICA,BUY,75.0,386.0,-28950.0,133120.0,453122.0,0.0,0.00%,586242.0,Trend Entry (Str: 0.01)
"Feb 24, 2019",NICA,SELL,75.0,370.0,27750.0,387490.0,184260.0,-1200.0,-4.15%,571750.0,Trailing Stop (7% drop) - exactly 7.04% drop
"Mar 13, 2019",NICA,BUY,72.0,398.0,-28656.0,157358.0,419483.0,0.0,0.00%,576841.0,Trend Entry (Str: 0.03)
"Jun 03, 2019",NICA,SELL,72.0,468.0,33696.0,33799.0,594142.0,5040.0,17.59%,627941.0,Trailing Stop (7% drop) - exactly 7.69% drop
"Jul 29, 2019",NICA,BUY,64.0,462.0,-29568.0,449.0,618780.0,0.0,0.00%,619229.0,Trend Entry (Str: 0.01)
"Sep 15, 2019",NICA,SELL,64.0,391.0,25024.0,360912.0,232701.0,-4544.0,-15.37%,593613.0,Trailing Stop (7% drop) - exactly 16.45% drop
"Nov 03, 2019",NICA,BUY,72.0,405.0,-29160.0,220212.0,363577.0,0.0,0.00%,583789.0,Trend Entry (Str: 0.03)
"Mar 02, 2020",NICA,SELL,72.0,603.0,43416.0,43543.0,668877.0,14256.0,48.89%,712420.0,Trailing Stop (7% drop) - exactly 8.64% drop
"Jul 19, 2020",NICA,BUY,56.0,627.0,-35112.0,577918.0,125834.0,0.0,0.00%,703752.0,Trend Entry (Str: 0.19)
"Jul 23, 2020",NICA,SELL,56.0,579.0,32424.0,130433.0,562455.0,-2688.0,-7.66%,692888.0,Trailing Stop (7% drop) - exactly 7.66% drop
"Jul 27, 2020",NICA,BUY,59.0,588.0,-34692.0,26717.0,671563.0,0.0,0.00%,698280.0,Trend Entry (Str: 0.11)
"Nov 25, 2020",NICA,SELL,59.0,634.0,37406.0,37420.0,835091.0,2714.0,7.82%,872511.0,Trailing Stop (7% drop) - exactly 9.04% drop
"Dec 17, 2020",NICA,BUY,63.0,690.0,-43470.0,50875.0,825737.0,0.0,0.00%,876612.0,Trend Entry (Str: 0.07)
"Jan 31, 2021",NICA,SELL,63.0,860.0,54180.0,387978.0,571086.0,10710.0,24.64%,959064.0,Trailing Stop (7% drop) - exactly 7.23% drop
"Feb 22, 2021",NICA,BUY,57.0,918.0,-52326.0,8713.0,1040182.0,0.0,0.00%,1048895.0,Trend Entry (Str: 0.02)
"Mar 14, 2021",NICA,SELL,57.0,859.0,48963.0,649990.0,336805.0,-3363.0,-6.43%,986795.0,Trailing Stop (7% drop) - exactly 7.14% drop
"Apr 06, 2021",NICA,BUY,54.0,918.0,-49572.0,242546.0,763899.0,0.0,0.00%,1006445.0,Trend Entry (Str: 0.03)
"Apr 25, 2021",NICA,SELL,54.0,908.0,49032.0,454307.0,539775.0,-540.0,-1.09%,994082.0,Trailing Stop (7% drop) - exactly 7.25% drop
"Jul 06, 2021",NICA,BUY,78.0,916.0,-71448.0,384623.0,1048760.0,0.0,0.00%,1433383.0,Trend Entry (Str: 0.01)
"Aug 16, 2021",NICA,SELL,78.0,988.0,77064.0,153638.3,1585661.6,5616.0,7.86%,1739299.9,Trailing Stop (7% drop) - exactly 7.92% drop
"Nov 16, 2021",NICA,BUY,57.0,870.0,-49590.0,821.8,1564864.7,0.0,0.00%,1565686.5,Trend Entry (Str: 0.03)
"Nov 29, 2021",NICA,SELL,57.0,800.0,45600.0,1262279.6,220611.8,-3990.0,-8.05%,1482891.4,Trailing Stop (7% drop) - exactly 8.57% drop
"Jan 06, 2022",NICA,BUY,88.0,838.0,-73744.0,423043.6,1055228.3,0.0,0.00%,1478271.9,Trend Entry (Str: 0.09)
"Feb 07, 2022",NICA,SELL,88.0,843.0,74184.0,332053.8,1052522.5,440.0,0.60%,1384576.3,Trailing Stop (7% drop) - exactly 8.07% drop
"Apr 27, 2022",NICA,BUY,83.0,781.8,-64889.4,1172548.4,137582.4,0.0,0.00%,1310130.8,Trend Entry (Str: 0.02)
"Jun 02, 2022",NICA,SELL,83.0,744.5,61793.5,1224240.3,72693.0,-3095.9,-4.77%,1296933.3,Trailing Stop (7% drop) - exactly 7.86% drop
"Nov 01, 2022",NICA,BUY,90.0,695.0,-62550.0,741952.89,517019.0,0.0,0.00%,1258971.89,Trend Entry (Str: 0.11)
"Mar 13, 2023",NICA,SELL,90.0,777.0,69930.0,1154138.39,0.0,7380.0,11.80%,1154138.39,Trailing Stop (7% drop) - exactly 8.05% drop
"Apr 25, 2023",NICA,BUY,78.0,735.0,-57330.0,692958.69,464236.6,0.0,0.00%,1157195.29,Trend Entry (Str: 0.03)
"Oct 02, 2023",NICA,SELL,78.0,761.5,59397.0,365706.89,829258.9,2067.0,3.61%,1194965.79,Trailing Stop (7% drop) - exactly 7.36% drop
"Dec 27, 2023",NICA,BUY,112.0,520.0,-58240.0,117849.39,1051626.3,0.0,0.00%,1169475.69,Trend Entry (Str: 0.02)
"Jan 23, 2024",NICA,SELL,112.0,478.6,53603.2,467448.89,694813.4,-4636.8,-7.96%,1162262.29,Trailing Stop (7% drop) - exactly 7.96% drop
"May 26, 2024",NICA,BUY,121.0,435.1,-52647.1,148.99,1174775.3,0.0,0.00%,1174924.29,Trend Entry (Str: 0.16)
"Jun 09, 2024",NICA,SELL,121.0,401.0,48521.0,327639.39,808539.7,-4126.1,-7.84%,1136179.09,Trailing Stop (7% drop) - exactly 7.84% drop
"Jun 13, 2024",NICA,BUY,139.0,415.1,-57698.9,158019.89,1003942.1,0.0,0.00%,1161961.99,Trend Entry (Str: 0.06)
"Aug 05, 2024",NICA,SELL,139.0,495.9,68930.1,68998.29,1541461.3,11231.2,19.47%,1610459.59,Trailing Stop (7% drop) - exactly 10.16% drop
"Oct 16, 2024",NICA,BUY,160.0,498.7,-79792.0,555555.89,1044514.8,0.0,0.00%,1600070.69,Trend Entry (Str: 0.07)
"Oct 23, 2024",NICA,SELL,160.0,452.0,72320.0,296823.79,1257156.2,-7472.0,-9.36%,1553979.99,Trailing Stop (7% drop) - exactly 9.36% drop
"Feb 23, 2025",NICA,BUY,223.0,373.1,-83201.3,69636.29,1599801.0,0.0,0.00%,1669437.29,Trend Entry (Str: 0.01)
"Mar 11, 2025",NICA,SELL,223.0,379.0,84517.0,813116.49,854908.8,1315.7,1.58%,1668025.29,Trailing Stop (7% drop) - exactly 7.56% drop
"Jun 02, 2025",NICA,BUY,219.0,369.69,-80962.11,149464.82,1474221.7,0.0,0.00%,1623686.52,Trend Entry (Str: 0.04)
"Jun 17, 2025",NICA,SELL,219.0,342.68,75046.92,222565.48,1331561.63,-5915.19,-7.31%,1554127.11,Trailing Stop (7% drop) - exactly 7.31% drop
"Dec 01, 2025",NICA,BUY,235.0,324.0,-76140.0,151.14,1595887.4,0.0,0.00%,1596038.54,Trend Entry (Str: 0.02)
"Jan 24, 2016",NMB,SELL,35.0,485.0,16975.0,422561.0,171928.0,11865.0,232.19%,594489.0,Take Profit (100% up) - exactly 232.19% up
"Feb 01, 2016",NMB,BUY,62.0,477.0,-29574.0,353690.0,244589.0,0.0,0.00%,598279.0,Trend Entry (Str: 0.07)
"May 30, 2016",NMB,SELL,62.0,665.0,41230.0,173917.0,554527.0,11656.0,39.41%,728444.0,Trailing Stop (7% drop) - exactly 7.51% drop
"Jun 14, 2016",NMB,BUY,50.0,719.0,-35950.0,160104.0,559230.0,0.0,0.00%,719334.0,Trend Entry (Str: 0.06)
"Aug 04, 2016",NMB,SELL,50.0,826.0,41300.0,353729.0,469211.0,5350.0,14.88%,822940.0,Trailing Stop (7% drop) - exactly 7.19% drop
"Aug 10, 2016",NMB,BUY,47.0,853.0,-40091.0,665034.0,148147.0,0.0,0.00%,813181.0,Trend Entry (Str: 0.04)
"Aug 22, 2016",NMB,SELL,47.0,790.0,37130.0,419289.0,376295.0,-2961.0,-7.39%,795584.0,Trailing Stop (7% drop) - exactly 7.60% drop
"Sep 01, 2016",NMB,BUY,45.0,889.0,-40005.0,416556.0,388605.0,0.0,0.00%,805161.0,Trend Entry (Str: 0.05)
"Sep 21, 2016",NMB,SELL,45.0,855.0,38475.0,278280.0,490526.0,-1530.0,-3.82%,768806.0,Trailing Stop (7% drop) - exactly 7.77% drop
"Mar 21, 2017",NMB,BUY,77.0,491.0,-37807.0,75458.0,681538.0,0.0,0.00%,756996.0,Trend Entry (Str: 0.06)
"Apr 16, 2017",NMB,SELL,77.0,620.0,47740.0,87933.0,742138.0,9933.0,26.27%,830071.0,Trailing Stop (7% drop) - exactly 7.05% drop
